Time	Day	Month	Year	NumWeek	Load	Load1	Temp	Temp1	IPI	IPI_CVS
499	18	7	2005	0.528301886792453	44934.744047619	43847.125	20.1043154761905	23.2404761904762	94.8	99.2
500	25	7	2005	0.547169811320755	43798.7619047619	44934.744047619	21.3404761904762	20.1043154761905	94.8	99.2
501	1	8	2005	0.566037735849057	39808.4077380952	43798.7619047619	18.9565476190476	21.3404761904762	74.5	98.7
502	8	8	2005	0.584905660377358	38960.5833333333	39808.4077380952	18.9931547619048	18.9565476190476	74.5	98.7
503	15	8	2005	0.60377358490566	38714.9255952381	38960.5833333333	18.7965773809524	18.9931547619048	74.5	98.7
504	22	8	2005	0.622641509433962	41946.5714285714	38714.9255952381	17.6686011904762	18.7965773809524	74.5	98.7
505	29	8	2005	0.641509433962264	44826.755952381	41946.5714285714	22.1779761904762	17.6686011904762	74.5	98.7
506	5	9	2005	0.660377358490566	44731.6011904762	44826.755952381	19.3949404761905	22.1779761904762	108.6	101.1
507	12	9	2005	0.679245283018868	44736.5505952381	44731.6011904762	16.5912202380952	19.3949404761905	108.6	101.1
508	19	9	2005	0.69811320754717	45435.2589285714	44736.5505952381	15.0553571428571	16.5912202380952	108.6	101.1
509	26	9	2005	0.716981132075472	45986.4642857143	45435.2589285714	14.6860119047619	15.0553571428571	108.6	101.1
510	3	10	2005	0.735849056603774	47713.8958333333	45986.4642857143	13.6502976190476	14.6860119047619	102.6	97.4
511	10	10	2005	0.754716981132076	46864.3779761905	47713.8958333333	15.8084821428571	13.6502976190476	102.6	97.4
512	17	10	2005	0.773584905660377	48163.8363095238	46864.3779761905	14.3175595238095	15.8084821428571	102.6	97.4
513	24	10	2005	0.792452830188679	47189.755952381	48163.8363095238	16.2364583333333	14.3175595238095	102.6	97.4
514	31	10	2005	0.811320754716981	47175.943452381	47189.755952381	13.0669642857143	16.2364583333333	102.6	97.4
515	7	11	2005	0.830188679245283	52726.2708333333	47175.943452381	9.64255952380952	13.0669642857143	105.9	101.6
516	14	11	2005	0.849056603773585	60270.068452381	52726.2708333333	5.04925595238095	9.64255952380952	105.9	101.6
517	21	11	2005	0.867924528301887	66318.3779761905	60270.068452381	2.18258928571429	5.04925595238095	105.9	101.6
518	28	11	2005	0.886792452830189	65663.0565476191	66318.3779761905	4.74761904761905	2.18258928571429	105.9	101.6
519	5	12	2005	0.905660377358491	66657.0863095238	65663.0565476191	3.98720238095238	4.74761904761905	102.7	100.3
520	12	12	2005	0.924528301886792	68290.0416666667	66657.0863095238	3.8671130952381	3.98720238095238	102.7	100.3
521	19	12	2005	0.943396226415094	68535.3035714286	68290.0416666667	2.10252976190476	3.8671130952381	102.7	100.3
522	26	12	2005	0.962264150943396	67245.5178571429	68535.3035714286	0.926041666666667	2.10252976190476	102.7	100.3
523	2	1	2006	0.981132075471698	69031.9613095238	67245.5178571429	2.73020833333333	0.926041666666667	102	100.5
524	9	1	2006	0.0188679245283019	69653.3571428571	69031.9613095238	2.35059523809524	2.73020833333333	102	100.5
525	16	1	2006	0.0377358490566038	65399.2767857143	69653.3571428571	5.90357142857143	2.35059523809524	102	100.5
526	23	1	2006	0.0566037735849057	72539.7023809524	65399.2767857143	0.118452380952381	5.90357142857143	102	100.5
527	30	1	2006	0.0754716981132075	72332.3095238095	72539.7023809524	0.833482142857143	0.118452380952381	102	100.5
528	6	2	2006	0.0943396226415094	69674.3392857143	72332.3095238095	2.95699404761905	0.833482142857143	97.3	99.3
529	13	2	2006	0.113207547169811	64622.119047619	69674.3392857143	6.42336309523809	2.95699404761905	97.3	99.3
530	20	2	2006	0.132075471698113	66698.7857142857	64622.119047619	3.396875	6.42336309523809	97.3	99.3
531	27	2	2006	0.150943396226415	67515.9523809524	66698.7857142857	2.64375	3.396875	97.3	99.3
532	6	3	2006	0.169811320754717	64467.2321428571	67515.9523809524	5.28958333333333	2.64375	111.5	100.9
533	13	3	2006	0.188679245283019	64313.5505952381	64467.2321428571	4.1891369047619	5.28958333333333	111.5	100.9
534	20	3	2006	0.207547169811321	58036.4017857143	64313.5505952381	9.66458333333333	4.1891369047619	111.5	100.9
535	27	3	2006	0.226415094339623	51866.005952381	58036.4017857143	12.0497023809524	9.66458333333333	111.5	100.9
536	3	4	2006	0.245283018867925	53937.2857142857	51866.005952381	8.41294642857143	12.0497023809524	95.4	100.2
537	10	4	2006	0.264150943396226	54458.9732142857	53937.2857142857	9.83720238095238	8.41294642857143	95.4	100.2
538	17	4	2006	0.283018867924528	48049.6577380952	54458.9732142857	12.69375	9.83720238095238	95.4	100.2
539	24	4	2006	0.30188679245283	47468.1428571429	48049.6577380952	12.5849702380952	12.69375	95.4	100.2
540	1	5	2006	0.320754716981132	45016.8333333333	47468.1428571429	15.4940476190476	12.5849702380952	98.2	102
541	8	5	2006	0.339622641509434	45416.6547619048	45016.8333333333	13.600744047619	15.4940476190476	98.2	102
542	15	5	2006	0.358490566037736	45484.8333333333	45416.6547619048	16.5683035714286	13.600744047619	98.2	102
543	22	5	2006	0.377358490566038	44095.125	45484.8333333333	15.3808035714286	16.5683035714286	98.2	102
544	29	5	2006	0.39622641509434	46525.8273809524	44095.125	12.7813988095238	15.3808035714286	98.2	102
545	5	6	2006	0.415094339622642	44441.7053571429	46525.8273809524	18.785119047619	12.7813988095238	108.3	102
546	12	6	2006	0.433962264150943	46249.7023809524	44441.7053571429	21.3678571428571	18.785119047619	108.3	102
547	19	6	2006	0.452830188679245	45878.6458333333	46249.7023809524	19.7470238095238	21.3678571428571	108.3	102
548	26	6	2006	0.471698113207547	46187.5922619048	45878.6458333333	21.9614583333333	19.7470238095238	108.3	102
549	3	7	2006	0.490566037735849	46205.6071428571	46187.5922619048	22.0053571428571	21.9614583333333	96.7	100.1
550	10	7	2006	0.509433962264151	45331.3333333333	46205.6071428571	23.6730654761905	22.0053571428571	96.7	100.1
551	17	7	2006	0.528301886792453	47037.5833333333	45331.3333333333	25.678125	23.6730654761905	96.7	100.1
552	24	7	2006	0.547169811320755	45578.8839285714	47037.5833333333	24.563244047619	25.678125	96.7	100.1
553	31	7	2006	0.566037735849057	40654.4464285714	45578.8839285714	19.4377976190476	24.563244047619	96.7	100.1
554	7	8	2006	0.584905660377358	39603.7291666667	40654.4464285714	18.0800595238095	19.4377976190476	76	100.4
555	14	8	2006	0.60377358490566	38254.1547619048	39603.7291666667	18.0574404761905	18.0800595238095	76	100.4
556	21	8	2006	0.622641509433962	42039.8422619048	38254.1547619048	17.7653273809524	18.0574404761905	76	100.4
557	28	8	2006	0.641509433962264	44567.2053571429	42039.8422619048	17.7169642857143	17.7653273809524	76	100.4
558	4	9	2006	0.660377358490566	45975.5803571429	44567.2053571429	20.6660714285714	17.7169642857143	106.6	101.4
559	11	9	2006	0.679245283018868	45739.7470238095	45975.5803571429	19.4099702380952	20.6660714285714	106.6	101.4
560	18	9	2006	0.69811320754717	45505.9464285714	45739.7470238095	18.2438988095238	19.4099702380952	106.6	101.4
561	25	9	2006	0.716981132075472	45470.0654761905	45505.9464285714	16.7318452380952	18.2438988095238	106.6	101.4
562	2	10	2006	0.735849056603774	46848.6696428571	45470.0654761905	14.35625	16.7318452380952	108.2	100.2
563	9	10	2006	0.754716981132076	47564.7083333333	46848.6696428571	15.1345238095238	14.35625	108.2	100.2
564	16	10	2006	0.773584905660377	48305.1845238095	47564.7083333333	14.9370535714286	15.1345238095238	108.2	100.2
565	23	10	2006	0.792452830188679	47772.744047619	48305.1845238095	16.2004464285714	14.9370535714286	108.2	100.2
566	30	10	2006	0.811320754716981	51866.0148809524	47772.744047619	8.32589285714286	16.2004464285714	108.2	100.2
567	6	11	2006	0.830188679245283	57086.4494047619	51866.0148809524	8.87425595238095	8.32589285714286	106.2	100.5
568	13	11	2006	0.849056603773585	54542.0119047619	57086.4494047619	11.7133928571429	8.87425595238095	106.2	100.5
569	20	11	2006	0.867924528301887	56540.9970238095	54542.0119047619	10.8828869047619	11.7133928571429	106.2	100.5
570	27	11	2006	0.886792452830189	57821.8452380952	56540.9970238095	9.43184523809524	10.8828869047619	106.2	100.5
571	4	12	2006	0.905660377358491	59493.9642857143	57821.8452380952	8.92574404761905	9.43184523809524	99.3	101.8
572	11	12	2006	0.924528301886792	65295.8363095238	59493.9642857143	5.36934523809524	8.92574404761905	99.3	101.8
573	18	12	2006	0.943396226415094	68740.8869047619	65295.8363095238	2.19494047619048	5.36934523809524	99.3	101.8
574	25	12	2006	0.962264150943396	64942.5357142857	68740.8869047619	3.38050595238095	2.19494047619048	99.3	101.8
575	1	1	2007	0.981132075471698	59449.2976190476	64942.5357142857	8.36666666666667	3.38050595238095	102.8	100.3
576	8	1	2007	0.0188679245283019	59107.2767857143	59449.2976190476	10.0339285714286	8.36666666666667	102.8	100.3
577	15	1	2007	0.0377358490566038	59280.7529761905	59107.2767857143	9.78467261904762	10.0339285714286	102.8	100.3
578	22	1	2007	0.0566037735849057	70667.4583333333	59280.7529761905	1.1139880952381	9.78467261904762	102.8	100.3
579	29	1	2007	0.0754716981132075	66865.0029761905	70667.4583333333	5.48645833333333	1.1139880952381	102.8	100.3
580	5	2	2007	0.0943396226415094	64103.1636904762	66865.0029761905	6.37068452380952	5.48645833333333	99.3	101.5
581	12	2	2007	0.113207547169811	61184.9285714286	64103.1636904762	8.44375	6.37068452380952	99.3	101.5
582	19	2	2007	0.132075471698113	59029.2083333333	61184.9285714286	8.62559523809524	8.44375	99.3	101.5
583	26	2	2007	0.150943396226415	57703.7857142857	59029.2083333333	10.066369047619	8.62559523809524	99.3	101.5
584	5	3	2007	0.169811320754717	57120.8035714286	57703.7857142857	8.80461309523809	10.066369047619	110.8	102.4
585	12	3	2007	0.188679245283019	55558.2232142857	57120.8035714286	9.21369047619048	8.80461309523809	110.8	102.4
586	19	3	2007	0.207547169811321	62975.3333333333	55558.2232142857	4.73065476190476	9.21369047619048	110.8	102.4
587	26	3	2007	0.226415094339623	57678.3541666667	62975.3333333333	8.47440476190476	4.73065476190476	110.8	102.4
588	2	4	2007	0.245283018867925	53454.2470238095	57678.3541666667	10.7688988095238	8.47440476190476	97.3	100.6
589	9	4	2007	0.264150943396226	47487.0714285714	53454.2470238095	14.896875	10.7688988095238	97.3	100.6
590	16	4	2007	0.283018867924528	46552.2886904762	47487.0714285714	15.1029761904762	14.896875	97.3	100.6
591	23	4	2007	0.30188679245283	46029.8928571429	46552.2886904762	17.7919642857143	15.1029761904762	97.3	100.6
592	30	4	2007	0.320754716981132	44406.2232142857	46029.8928571429	14.259375	17.7919642857143	97.3	100.6
593	7	5	2007	0.339622641509434	44949.8779761905	44406.2232142857	16.2660714285714	14.259375	96.7	102.6
594	14	5	2007	0.358490566037736	45260.5357142857	44949.8779761905	14.7428571428571	16.2660714285714	96.7	102.6
595	21	5	2007	0.377358490566038	46274.2619047619	45260.5357142857	18.1197916666667	14.7428571428571	96.7	102.6
596	28	5	2007	0.39622641509434	45872.0029761905	46274.2619047619	14.08125	18.1197916666667	96.7	102.6
597	4	6	2007	0.415094339622642	45732.9375	45872.0029761905	19.4764880952381	14.08125	108	101.9
598	11	6	2007	0.433962264150943	45559.4880952381	45732.9375	18.6674107142857	19.4764880952381	108	101.9
599	18	6	2007	0.452830188679245	45608.3571428571	45559.4880952381	19.1325892857143	18.6674107142857	108	101.9
600	25	6	2007	0.471698113207547	45556.5327380952	45608.3571428571	16.7361607142857	19.1325892857143	108	101.9
601	2	7	2007	0.490566037735849	45578.5416666667	45556.5327380952	17.3572916666667	16.7361607142857	102.1	102.9
602	9	7	2007	0.509433962264151	45509.2708333333	45578.5416666667	18.7936011904762	17.3572916666667	102.1	102.9
603	16	7	2007	0.528301886792453	46100.3482142857	45509.2708333333	19.9611607142857	18.7936011904762	102.1	102.9
604	23	7	2007	0.547169811320755	44768	46100.3482142857	19.4635416666667	19.9611607142857	102.1	102.9
605	30	7	2007	0.566037735849057	42526.5089285714	44768	19.6666666666667	19.4635416666667	102.1	102.9
606	6	8	2007	0.584905660377358	40506.0863095238	42526.5089285714	17.6456845238095	19.6666666666667	78.1	102.8
607	13	8	2007	0.60377358490566	39174.0714285714	40506.0863095238	18.4849702380952	17.6456845238095	78.1	102.8
608	20	8	2007	0.622641509433962	42595.2291666667	39174.0714285714	17.8248511904762	18.4849702380952	78.1	102.8
609	27	8	2007	0.641509433962264	44879.9672619048	42595.2291666667	17.9833333333333	17.8248511904762	78.1	102.8
610	3	9	2007	0.660377358490566	45847.3005952381	44879.9672619048	16.1989583333333	17.9833333333333	103.7	101.5
611	10	9	2007	0.679245283018868	46431.9404761905	45847.3005952381	16.8232142857143	16.1989583333333	103.7	101.5
612	17	9	2007	0.69811320754717	46691.3452380952	46431.9404761905	14.8897321428571	16.8232142857143	103.7	101.5
613	24	9	2007	0.716981132075472	48390.8958333333	46691.3452380952	13.0135416666667	14.8897321428571	103.7	101.5
614	1	10	2007	0.735849056603774	48256.0208333333	48390.8958333333	16.3916666666667	13.0135416666667	115	103.4
615	8	10	2007	0.754716981132076	49633.5535714286	48256.0208333333	12.9436011904762	16.3916666666667	115	103.4
616	15	10	2007	0.773584905660377	51795.4553571429	49633.5535714286	10.7392857142857	12.9436011904762	115	103.4
617	22	10	2007	0.792452830188679	58591.6875	51795.4553571429	7.99925595238095	10.7392857142857	115	103.4
618	29	10	2007	0.811320754716981	54833.5148809524	58591.6875	9.77247023809524	7.99925595238095	115	103.4
619	5	11	2007	0.830188679245283	59290.6964285714	54833.5148809524	8.37098214285714	9.77247023809524	108.4	102.1
620	12	11	2007	0.849056603773585	65564.2886904762	59290.6964285714	3.24955357142857	8.37098214285714	108.4	102.1
621	19	11	2007	0.867924528301887	62936.0714285714	65564.2886904762	7.90133928571429	3.24955357142857	108.4	102.1
622	26	11	2007	0.886792452830189	64953.8273809524	62936.0714285714	6.32767857142857	7.90133928571429	108.4	102.1
623	3	12	2007	0.905660377358491	61580.4375	64953.8273809524	9.33824404761905	6.32767857142857	99	101.8
624	10	12	2007	0.924528301886792	71075.5208333333	61580.4375	2.66473214285714	9.33824404761905	99	101.8
625	17	12	2007	0.943396226415094	75399.8779761905	71075.5208333333	-0.102232142857143	2.66473214285714	99	101.8
626	24	12	2007	0.962264150943396	65410.1279761905	75399.8779761905	3.36369047619048	-0.102232142857143	99	101.8
627	31	12	2007	0.981132075471698	65815.1488095238	65410.1279761905	4.84107142857143	3.36369047619048	99	101.8
628	7	1	2008	0.0188679245283019	65251.8958333333	65815.1488095238	7.16130952380952	4.84107142857143	105	102.6
629	14	1	2008	0.0377358490566038	63966.9136904762	65251.8958333333	8.89851190476191	7.16130952380952	105	102.6
630	21	1	2008	0.0566037735849057	64893.4226190476	63966.9136904762	5.77306547619048	8.89851190476191	105	102.6
631	28	1	2008	0.0754716981132075	69226.3184523809	64893.4226190476	3.97886904761905	5.77306547619048	105	102.6
632	4	2	2008	0.0943396226415094	65010.4791666667	69226.3184523809	6.66369047619048	3.97886904761905	104	103.2
633	11	2	2008	0.113207547169811	66509.6607142857	65010.4791666667	3.92113095238095	6.66369047619048	104	103.2
634	18	2	2008	0.132075471698113	61758.3273809524	66509.6607142857	7.96354166666667	3.92113095238095	104	103.2
635	25	2	2008	0.150943396226415	58013.0148809524	61758.3273809524	10.480505952381	7.96354166666667	104	103.2
636	3	3	2008	0.169811320754717	62910.9761904762	58013.0148809524	5.97633928571429	10.480505952381	105.5	102.3
637	10	3	2008	0.188679245283019	59832.8601190476	62910.9761904762	9.99568452380952	5.97633928571429	105.5	102.3
638	17	3	2008	0.207547169811321	63488.7738095238	59832.8601190476	5.39092261904762	9.99568452380952	105.5	102.3
639	24	3	2008	0.226415094339623	61215.318452381	63488.7738095238	7.05758928571429	5.39092261904762	105.5	102.3
640	31	3	2008	0.245283018867925	57276.3928571429	61215.318452381	9.30297619047619	7.05758928571429	105.5	102.3
641	7	4	2008	0.264150943396226	59053.7351190476	57276.3928571429	7.94672619047619	9.30297619047619	105.9	104.5
642	14	4	2008	0.283018867924528	56731.5029761905	59053.7351190476	9.25520833333333	7.94672619047619	105.9	104.5
643	21	4	2008	0.30188679245283	51597.2529761905	56731.5029761905	13.2973214285714	9.25520833333333	105.9	104.5
644	28	4	2008	0.320754716981132	47904.1160714286	51597.2529761905	13.0346726190476	13.2973214285714	105.9	104.5
645	5	5	2008	0.339622641509434	44113.5625	47904.1160714286	17.5739583333333	13.0346726190476	93.9	99.6
646	12	5	2008	0.358490566037736	44889.1607142857	44113.5625	16.1247023809524	17.5739583333333	93.9	99.6
647	19	5	2008	0.377358490566038	46271.9791666667	44889.1607142857	15.4010416666667	16.1247023809524	93.9	99.6
648	26	5	2008	0.39622641509434	46617.0803571429	46271.9791666667	17.1193452380952	15.4010416666667	93.9	99.6
649	2	6	2008	0.415094339622642	46492.6339285714	46617.0803571429	15.5135416666667	17.1193452380952	104.8	99.8
650	9	6	2008	0.433962264150943	45869.3839285714	46492.6339285714	16.4083333333333	15.5135416666667	104.8	99.8
651	16	6	2008	0.452830188679245	46287.3154761905	45869.3839285714	18.672619047619	16.4083333333333	104.8	99.8
652	23	6	2008	0.471698113207547	46880.1726190476	46287.3154761905	20.8419642857143	18.672619047619	104.8	99.8
653	30	6	2008	0.490566037735849	46856.5267857143	46880.1726190476	19.7697916666667	20.8419642857143	104.8	99.8
654	7	7	2008	0.509433962264151	46120.8363095238	46856.5267857143	18.069494047619	19.7697916666667	102	100.7
655	14	7	2008	0.528301886792453	45064.7291666667	46120.8363095238	18.986755952381	18.069494047619	102	100.7
656	21	7	2008	0.547169811320755	46187.0803571429	45064.7291666667	20.1001488095238	18.986755952381	102	100.7
657	28	7	2008	0.566037735849057	44921.8244047619	46187.0803571429	21.9678571428571	20.1001488095238	102	100.7
658	4	8	2008	0.584905660377358	41830.4464285714	44921.8244047619	20.7584821428571	21.9678571428571	72.3	99.8
659	11	8	2008	0.60377358490566	39358.8303571429	41830.4464285714	17.881994047619	20.7584821428571	72.3	99.8
660	18	8	2008	0.622641509433962	42012.130952381	39358.8303571429	17.8427083333333	17.881994047619	72.3	99.8
661	25	8	2008	0.641509433962264	45282.3333333333	42012.130952381	19.6433035714286	17.8427083333333	72.3	99.8
662	1	9	2008	0.660377358490566	46320.3303571429	45282.3333333333	17.5379464285714	19.6433035714286	105.4	98.6
663	8	9	2008	0.679245283018868	46301.8511904762	46320.3303571429	16.7470238095238	17.5379464285714	105.4	98.6
664	15	9	2008	0.69811320754717	47385.1398809524	46301.8511904762	13.2848214285714	16.7470238095238	105.4	98.6
665	22	9	2008	0.716981132075472	48594.8035714286	47385.1398809524	13.1011904761905	13.2848214285714	105.4	98.6
666	29	9	2008	0.735849056603774	51248.4226190476	48594.8035714286	11.7364583333333	13.1011904761905	105.4	98.6
667	6	10	2008	0.754716981132076	50400.6517857143	51248.4226190476	14.2154761904762	11.7364583333333	106.9	95.8
668	13	10	2008	0.773584905660377	50421.5119047619	50400.6517857143	13.0901785714286	14.2154761904762	106.9	95.8
669	20	10	2008	0.792452830188679	53913.1458333333	50421.5119047619	10.9739583333333	13.0901785714286	106.9	95.8
670	27	10	2008	0.811320754716981	58561.7023809524	53913.1458333333	7.94196428571429	10.9739583333333	106.9	95.8
671	3	11	2008	0.830188679245283	57209.5148809524	58561.7023809524	10.1183035714286	7.94196428571429	93	92.3
672	10	11	2008	0.849056603773585	56486.931547619	57209.5148809524	9.28928571428571	10.1183035714286	93	92.3
673	17	11	2008	0.867924528301887	61190.431547619	56486.931547619	7.59791666666667	9.28928571428571	93	92.3
674	24	11	2008	0.886792452830189	68783.9880952381	61190.431547619	3.16815476190476	7.59791666666667	93	92.3
675	1	12	2008	0.905660377358491	67975.9464285714	68783.9880952381	5.084375	3.16815476190476	92.2	90.4
676	8	12	2008	0.924528301886792	72000.5892857143	67975.9464285714	2.09464285714286	5.084375	92.2	90.4
677	15	12	2008	0.943396226415094	68390.7083333333	72000.5892857143	5.08080357142857	2.09464285714286	92.2	90.4
678	22	12	2008	0.962264150943396	62883.5833333333	68390.7083333333	3.46815476190476	5.08080357142857	92.2	90.4
679	29	12	2008	0.981132075471698	68245.9464285714	62883.5833333333	0.66860119047619	3.46815476190476	92.2	90.4
